geo,indicator,forecast_2023,model_used
DEB3,gva_sector_ghij,15788.95,Single (Univariate)
DEC0,gva_sector_ghij,6661.3477,Single (Univariate)
DED2,gva_sector_ghij,9725.698,Single (Univariate)
DED4,gva_sector_ghij,7410.3457,Single (Univariate)
DED5,gva_sector_ghij,8973.03,Single (Univariate)
DEE0,gva_sector_ghij,12396.383,Single (Univariate)
DEF0,gva_sector_ghij,26143.594,Single (Univariate)
DEG0,gva_sector_ghij,10201.889,Single (Univariate)
FIZZ,gva_sector_ghij,0.0,Single (Univariate)
FR10,gva_sector_ghij,197906.44,Single (Univariate)
FRB0,gva_sector_ghij,12788.816,Single (Univariate)
FRC1,gva_sector_ghij,8433.849,Single (Univariate)
FRC2,gva_sector_ghij,4557.2,Single (Univariate)
FRD1,gva_sector_ghij,6733.6685,Single (Univariate)
FRD2,gva_sector_ghij,10392.096,Single (Univariate)
FRE1,gva_sector_ghij,21750.777,Single (Univariate)
FRE2,gva_sector_ghij,8885.344,Single (Univariate)
FRF1,gva_sector_ghij,12378.961,Single (Univariate)
FRF2,gva_sector_ghij,6649.282,Single (Univariate)
FRF3,gva_sector_ghij,9592.133,Single (Univariate)
FRG0,gva_sector_ghij,25869.854,Single (Univariate)
FRH0,gva_sector_ghij,19435.7,Single (Univariate)
FRI1,gva_sector_ghij,22435.664,Single (Univariate)
FRI2,gva_sector_ghij,3173.0881,Single (Univariate)
FRI3,gva_sector_ghij,9187.911,Single (Univariate)
FRJ1,gva_sector_ghij,15979.518,Single (Univariate)
FRJ2,gva_sector_ghij,19006.475,Single (Univariate)
FRK1,gva_sector_ghij,6198.715,Single (Univariate)
FRK2,gva_sector_ghij,48570.55,Single (Univariate)
FRL0,gva_sector_ghij,42779.984,Single (Univariate)
FRM0,gva_sector_ghij,2228.6038,Single (Univariate)
FRY1,gva_sector_ghij,2140.8792,Single (Univariate)
FRY2,gva_sector_ghij,1872.4854,Single (Univariate)
FRY3,gva_sector_ghij,834.08734,Single (Univariate)
FRY4,gva_sector_ghij,3647.4949,Single (Univariate)
FRY5,gva_sector_ghij,547.7423,Single (Univariate)
FRZZ,gva_sector_ghij,0.0,Single (Univariate)
IE04,gva_sector_ghij,7481.4727,Single (Univariate)
IE05,gva_sector_ghij,15853.373,Single (Univariate)
IE06,gva_sector_ghij,123184.75,Single (Univariate)
LVZZ,gva_sector_ghij,0.0,Single (Univariate)
NL11,gva_sector_ghij,5233.5327,Single (Univariate)
NL12,gva_sector_ghij,4964.5947,Single (Univariate)
NL13,gva_sector_ghij,3418.6814,Single (Univariate)
NL21,gva_sector_ghij,12428.074,Single (Univariate)
NL22,gva_sector_ghij,22302.244,Single (Univariate)
NL23,gva_sector_ghij,4951.3887,Single (Univariate)
NL32,gva_sector_ghij,55570.383,Single (Univariate)
NL34,gva_sector_ghij,3692.8525,Single (Univariate)
NL41,gva_sector_ghij,33855.312,Single (Univariate)
NL42,gva_sector_ghij,11466.256,Single (Univariate)
NLZZ,gva_sector_ghij,0.0,Single (Univariate)
NO02,gva_sector_ghij,2500.6099,Single (Univariate)
NO06,gva_sector_ghij,3672.794,Single (Univariate)
NO07,gva_sector_ghij,3386.205,Single (Univariate)
NO08,gva_sector_ghij,27950.793,Single (Univariate)
NO09,gva_sector_ghij,5351.0703,Single (Univariate)
NO0A,gva_sector_ghij,13816.658,Single (Univariate)
NO0B,gva_sector_ghij,53.55189,Single (Univariate)
NOZZ,gva_sector_ghij,1871.9673,Single (Univariate)
PL21,gva_sector_ghij,14460.655,Single (Univariate)
PL22,gva_sector_ghij,18066.98,Single (Univariate)
PL41,gva_sector_ghij,18255.025,Single (Univariate)
PL42,gva_sector_ghij,5615.9663,Single (Univariate)
PL43,gva_sector_ghij,3263.3545,Single (Univariate)
PL51,gva_sector_ghij,12202.043,Single (Univariate)
PL52,gva_sector_ghij,2483.7937,Single (Univariate)
PL61,gva_sector_ghij,7526.8154,Single (Univariate)
PL62,gva_sector_ghij,3448.116,Single (Univariate)
PL63,gva_sector_ghij,10274.702,Single (Univariate)
PL71,gva_sector_ghij,9328.863,Single (Univariate)
PL72,gva_sector_ghij,3590.872,Single (Univariate)
PL81,gva_sector_ghij,6148.6953,Single (Univariate)
PL82,gva_sector_ghij,5562.3374,Single (Univariate)
PL84,gva_sector_ghij,4000.767,Single (Univariate)
PL91,gva_sector_ghij,37343.332,Single (Univariate)
PL92,gva_sector_ghij,7408.336,Single (Univariate)
PLZZ,gva_sector_ghij,0.0,Single (Univariate)
PTZZ,gva_sector_ghij,0.0,Single (Univariate)
ROZZ,gva_sector_ghij,0.0,Single (Univariate)
RS11,gva_sector_ghij,9230.78,Single (Univariate)
RS12,gva_sector_ghij,3344.9082,Single (Univariate)
RS21,gva_sector_ghij,1926.0677,Single (Univariate)
RS22,gva_sector_ghij,1056.4695,Single (Univariate)
RSZZ,gva_sector_ghij,0.0,Single (Univariate)
SEZZ,gva_sector_ghij,0.0,Single (Univariate)
AL01,gva_sector_j,44.85622,Single (Univariate)
AL02,gva_sector_j,265.3412,Single (Univariate)
AL03,gva_sector_j,52.484688,Single (Univariate)
BEZZ,gva_sector_j,0.0,Single (Univariate)
CH01,gva_sector_j,28431.23,Single (Univariate)
CH02,gva_sector_j,26143.65,Single (Univariate)
CH03,gva_sector_j,19249.633,Single (Univariate)
CH04,gva_sector_j,33346.848,Single (Univariate)
CH05,gva_sector_j,16063.11,Single (Univariate)
CH06,gva_sector_j,14323.158,Single (Univariate)
CH07,gva_sector_j,6889.6367,Single (Univariate)
DE11,gva_sector_j,9808.011,Single (Univariate)
DE12,gva_sector_j,12124.761,Single (Univariate)
DE13,gva_sector_j,1711.4176,Single (Univariate)
DE14,gva_sector_j,2122.964,Single (Univariate)
DE21,gva_sector_j,25451.06,Single (Univariate)
DE22,gva_sector_j,945.4996,Single (Univariate)
DE23,gva_sector_j,1158.0032,Single (Univariate)
DE24,gva_sector_j,855.095,Single (Univariate)
DE25,gva_sector_j,4840.148,Single (Univariate)
DE26,gva_sector_j,1342.01,Single (Univariate)
DE27,gva_sector_j,1805.1791,Single (Univariate)
DE30,gva_sector_j,18033.1,Single (Univariate)
DE40,gva_sector_j,1547.3202,Single (Univariate)
DE50,gva_sector_j,1382.6062,Single (Univariate)
DE60,gva_sector_j,9409.495,Single (Univariate)
DE71,gva_sector_j,13110.282,Single (Univariate)
DE72,gva_sector_j,783.22363,Single (Univariate)
DE73,gva_sector_j,1012.136,Single (Univariate)
DE80,gva_sector_j,784.7322,Single (Univariate)
DE91,gva_sector_j,1401.9539,Single (Univariate)
DE92,gva_sector_j,3308.4841,Single (Univariate)
DE93,gva_sector_j,596.17084,Single (Univariate)
DE94,gva_sector_j,1565.707,Single (Univariate)
DEA1,gva_sector_j,11318.171,Single (Univariate)
DEA2,gva_sector_j,16124.8,Single (Univariate)
DEA3,gva_sector_j,2336.1736,Single (Univariate)
DEA4,gva_sector_j,2475.9658,Single (Univariate)
DEA5,gva_sector_j,3477.5923,Single (Univariate)
DEB1,gva_sector_j,1391.4027,Single (Univariate)
DEB2,gva_sector_j,238.25255,Single (Univariate)
DEB3,gva_sector_j,2966.4873,Single (Univariate)
DEC0,gva_sector_j,1347.3462,Single (Univariate)
DED2,gva_sector_j,2161.4053,Single (Univariate)
DED4,gva_sector_j,923.0347,Single (Univariate)
DED5,gva_sector_j,2286.3757,Single (Univariate)
DEE0,gva_sector_j,1103.1079,Single (Univariate)
DEF0,gva_sector_j,2606.8481,Single (Univariate)
DEG0,gva_sector_j,1442.9077,Single (Univariate)
FIZZ,gva_sector_j,0.0,Single (Univariate)
FR10,gva_sector_j,74092.51,Single (Univariate)
FRB0,gva_sector_j,1645.8535,Single (Univariate)
FRC1,gva_sector_j,623.3568,Single (Univariate)
FRC2,gva_sector_j,339.86447,Single (Univariate)
FRD1,gva_sector_j,507.45993,Single (Univariate)
FRD2,gva_sector_j,1562.8073,Single (Univariate)
FRE1,gva_sector_j,3625.0005,Single (Univariate)
FRE2,gva_sector_j,546.83936,Single (Univariate)
FRF1,gva_sector_j,2109.1392,Single (Univariate)
FRF2,gva_sector_j,987.30475,Single (Univariate)
FRF3,gva_sector_j,1013.91675,Single (Univariate)
FRG0,gva_sector_j,5357.159,Single (Univariate)
FRH0,gva_sector_j,4104.6934,Single (Univariate)
FRI1,gva_sector_j,3756.0674,Single (Univariate)
FRI2,gva_sector_j,228.22835,Single (Univariate)
FRI3,gva_sector_j,864.93585,Single (Univariate)
FRJ1,gva_sector_j,2411.535,Single (Univariate)
FRJ2,gva_sector_j,5688.13,Single (Univariate)
FRK1,gva_sector_j,712.8191,Single (Univariate)
FRK2,gva_sector_j,9432.103,Single (Univariate)
FRL0,gva_sector_j,7052.425,Single (Univariate)
FRM0,gva_sector_j,148.22232,Single (Univariate)
FRY1,gva_sector_j,400.14136,Single (Univariate)
FRY2,gva_sector_j,414.6136,Single (Univariate)
FRY3,gva_sector_j,175.16856,Single (Univariate)
FRY4,gva_sector_j,608.58,Single (Univariate)
FRY5,gva_sector_j,49.36793,Single (Univariate)
FRZZ,gva_sector_j,0.0,Single (Univariate)
IE04,gva_sector_j,1779.8217,Single (Univariate)
IE05,gva_sector_j,4148.823,Single (Univariate)
IE06,gva_sector_j,100351.2,Single (Univariate)
ITC1,gva_sector_j,4848.4014,Single (Univariate)
ITC2,gva_sector_j,107.99776,Single (Univariate)
ITC3,gva_sector_j,956.9287,Single (Univariate)
ITC4,gva_sector_j,19899.387,Single (Univariate)
ITF1,gva_sector_j,479.37845,Single (Univariate)
ITF2,gva_sector_j,114.51646,Single (Univariate)
ITF3,gva_sector_j,3016.5498,Single (Univariate)
ITF4,gva_sector_j,1459.4396,Single (Univariate)
ITF5,gva_sector_j,169.75636,Single (Univariate)
ITF6,gva_sector_j,499.0704,Single (Univariate)
ITG1,gva_sector_j,1465.3702,Single (Univariate)
ITG2,gva_sector_j,634.269,Single (Univariate)
ITH1,gva_sector_j,443.40143,Single (Univariate)
ITH2,gva_sector_j,530.3737,Single (Univariate)
ITH3,gva_sector_j,3627.51,Single (Univariate)
ITH4,gva_sector_j,765.05896,Single (Univariate)
ITH5,gva_sector_j,3847.7715,Single (Univariate)
ITI1,gva_sector_j,2453.004,Single (Univariate)
ITI2,gva_sector_j,387.17288,Single (Univariate)
ITI3,gva_sector_j,769.81366,Single (Univariate)
ITI4,gva_sector_j,14378.582,Single (Univariate)
ITZZ,gva_sector_j,0.0,Single (Univariate)
LVZZ,gva_sector_j,0.0,Single (Univariate)
NL11,gva_sector_j,1317.5497,Single (Univariate)
NL12,gva_sector_j,484.3629,Single (Univariate)
NL13,gva_sector_j,298.61484,Single (Univariate)
NL21,gva_sector_j,1844.6392,Single (Univariate)
NL22,gva_sector_j,2209.9,Single (Univariate)
NL23,gva_sector_j,478.82202,Single (Univariate)
NL32,gva_sector_j,18860.984,Single (Univariate)
NL34,gva_sector_j,184.07834,Single (Univariate)
NL41,gva_sector_j,4231.171,Single (Univariate)
NL42,gva_sector_j,1098.5356,Single (Univariate)
NLZZ,gva_sector_j,0.0,Single (Univariate)
NO02,gva_sector_j,0.0,Single (Univariate)
NO06,gva_sector_j,819.2129,Single (Univariate)
NO07,gva_sector_j,412.75302,Single (Univariate)
NO08,gva_sector_j,8768.256,Single (Univariate)
NO09,gva_sector_j,779.15845,Single (Univariate)
NO0A,gva_sector_j,2133.8398,Single (Univariate)
NO0B,gva_sector_j,0.0,Single (Univariate)
NOZZ,gva_sector_j,0.0,Single (Univariate)
PL21,gva_sector_j,3235.282,Single (Univariate)
PL22,gva_sector_j,2502.1736,Single (Univariate)
PL41,gva_sector_j,2666.9402,Single (Univariate)
PL42,gva_sector_j,611.3364,Single (Univariate)
PL43,gva_sector_j,230.48563,Single (Univariate)
PL51,gva_sector_j,2759.7363,Single (Univariate)
PL52,gva_sector_j,173.62982,Single (Univariate)
PL61,gva_sector_j,624.3817,Single (Univariate)
PL62,gva_sector_j,278.99164,Single (Univariate)
PL63,gva_sector_j,2088.774,Single (Univariate)
PL71,gva_sector_j,1102.0175,Single (Univariate)
PL72,gva_sector_j,231.6956,Single (Univariate)
PL81,gva_sector_j,537.39905,Single (Univariate)
PL82,gva_sector_j,506.83066,Single (Univariate)
PL84,gva_sector_j,260.12668,Single (Univariate)
PL91,gva_sector_j,11395.885,Single (Univariate)
PL92,gva_sector_j,544.2122,Single (Univariate)
PLZZ,gva_sector_j,0.0,Single (Univariate)
PTZZ,gva_sector_j,0.0,Single (Univariate)
ROZZ,gva_sector_j,0.0,Single (Univariate)
RS11,gva_sector_j,3811.6196,Single (Univariate)
RS12,gva_sector_j,670.2502,Single (Univariate)
RS21,gva_sector_j,149.81184,Single (Univariate)
RS22,gva_sector_j,191.35382,Single (Univariate)
RSZZ,gva_sector_j,0.0,Single (Univariate)
SEZZ,gva_sector_j,0.0,Single (Univariate)
AL01,gva_sector_k,59.136215,Single (Univariate)
AL02,gva_sector_k,147.29279,Single (Univariate)
AL03,gva_sector_k,67.208405,Single (Univariate)
BEZZ,gva_sector_k,0.0,Single (Univariate)
CH01,gva_sector_k,10047.553,Single (Univariate)
CH02,gva_sector_k,4741.4404,Single (Univariate)
CH03,gva_sector_k,5523.076,Single (Univariate)
CH04,gva_sector_k,25711.05,Single (Univariate)
CH05,gva_sector_k,4280.1978,Single (Univariate)
CH06,gva_sector_k,4124.77,Single (Univariate)
CH07,gva_sector_k,2006.4824,Single (Univariate)
DE11,gva_sector_k,8505.172,Single (Univariate)
DE12,gva_sector_k,4455.4927,Single (Univariate)
DE13,gva_sector_k,2253.6448,Single (Univariate)
DE14,gva_sector_k,2024.3829,Single (Univariate)
DE21,gva_sector_k,14811.822,Single (Univariate)
DE22,gva_sector_k,1482.0002,Single (Univariate)
DE23,gva_sector_k,1238.6825,Single (Univariate)
DE24,gva_sector_k,3113.324,Single (Univariate)
DE25,gva_sector_k,3952.3206,Single (Univariate)
DE26,gva_sector_k,1509.2465,Single (Univariate)
DE27,gva_sector_k,2051.0464,Single (Univariate)
DE30,gva_sector_k,4590.465,Single (Univariate)
DE40,gva_sector_k,1310.0979,Single (Univariate)
DE50,gva_sector_k,754.51953,Single (Univariate)
DE60,gva_sector_k,5733.516,Single (Univariate)
DE71,gva_sector_k,19791.863,Single (Univariate)
DE72,gva_sector_k,1300.7756,Single (Univariate)
DE73,gva_sector_k,1594.8903,Single (Univariate)
DE80,gva_sector_k,824.30133,Single (Univariate)
DE91,gva_sector_k,1648.25,Single (Univariate)
DE92,gva_sector_k,5417.4707,Single (Univariate)
DE93,gva_sector_k,1514.9388,Single (Univariate)
DE94,gva_sector_k,2720.102,Single (Univariate)
DEA1,gva_sector_k,8488.957,Single (Univariate)
DEA2,gva_sector_k,7727.428,Single (Univariate)
DEA3,gva_sector_k,3704.5288,Single (Univariate)
DEA4,gva_sector_k,1988.872,Single (Univariate)
DEA5,gva_sector_k,4118.1343,Single (Univariate)
DEB1,gva_sector_k,2072.2764,Single (Univariate)
DEB2,gva_sector_k,458.91418,Single (Univariate)
DEB3,gva_sector_k,2085.6611,Single (Univariate)
DEC0,gva_sector_k,1360.6755,Single (Univariate)
DED2,gva_sector_k,975.79974,Single (Univariate)
DED4,gva_sector_k,811.2235,Single (Univariate)
DED5,gva_sector_k,890.7696,Single (Univariate)
DEE0,gva_sector_k,1153.9519,Single (Univariate)
DEF0,gva_sector_k,2741.501,Single (Univariate)
DEG0,gva_sector_k,1150.3821,Single (Univariate)
FIZZ,gva_sector_k,0.0,Single (Univariate)
FR10,gva_sector_k,43524.773,Single (Univariate)
FRB0,gva_sector_k,2156.003,Single (Univariate)
FRC1,gva_sector_k,946.0182,Single (Univariate)
FRC2,gva_sector_k,616.9005,Single (Univariate)
FRD1,gva_sector_k,840.5269,Single (Univariate)
FRD2,gva_sector_k,1366.1732,Single (Univariate)
FRE1,gva_sector_k,3347.399,Single (Univariate)
FRE2,gva_sector_k,838.46924,Single (Univariate)
FRF1,gva_sector_k,1743.8951,Single (Univariate)
FRF2,gva_sector_k,813.8204,Single (Univariate)
FRF3,gva_sector_k,1311.7319,Single (Univariate)
FRG0,gva_sector_k,3881.4915,Single (Univariate)
FRH0,gva_sector_k,2550.1587,Single (Univariate)
FRI1,gva_sector_k,3035.9546,Single (Univariate)
FRI2,gva_sector_k,382.94977,Single (Univariate)
FRI3,gva_sector_k,2192.6401,Single (Univariate)
FRJ1,gva_sector_k,1603.0704,Single (Univariate)
FRJ2,gva_sector_k,2111.8193,Single (Univariate)
FRK1,gva_sector_k,791.53394,Single (Univariate)
FRK2,gva_sector_k,5756.1445,Single (Univariate)
FRL0,gva_sector_k,3944.3313,Single (Univariate)
FRM0,gva_sector_k,192.29256,Single (Univariate)
FRY1,gva_sector_k,435.23254,Single (Univariate)
FRY2,gva_sector_k,297.54752,Single (Univariate)
FRY3,gva_sector_k,128.2355,Single (Univariate)
FRY4,gva_sector_k,766.18713,Single (Univariate)
FRY5,gva_sector_k,87.130806,Single (Univariate)
FRZZ,gva_sector_k,0.0,Single (Univariate)
IE04,gva_sector_k,897.82446,Single (Univariate)
IE05,gva_sector_k,2463.0662,Single (Univariate)
IE06,gva_sector_k,13662.881,Single (Univariate)
ITC1,gva_sector_k,6353.386,Single (Univariate)
ITC2,gva_sector_k,193.70688,Single (Univariate)
ITC3,gva_sector_k,1935.1024,Single (Univariate)
ITC4,gva_sector_k,28576.72,Single (Univariate)
ITF1,gva_sector_k,1039.9458,Single (Univariate)
ITF2,gva_sector_k,185.6981,Single (Univariate)
ITF3,gva_sector_k,3428.2188,Single (Univariate)
ITF4,gva_sector_k,2576.5034,Single (Univariate)
ITF5,gva_sector_k,324.59134,Single (Univariate)
ITF6,gva_sector_k,913.919,Single (Univariate)
ITG1,gva_sector_k,2759.8784,Single (Univariate)
ITG2,gva_sector_k,1042.0399,Single (Univariate)
ITH1,gva_sector_k,1366.5616,Single (Univariate)
ITH2,gva_sector_k,1185.9946,Single (Univariate)
ITH3,gva_sector_k,6786.7324,Single (Univariate)
ITH4,gva_sector_k,1983.827,Single (Univariate)
ITH5,gva_sector_k,6867.1973,Single (Univariate)
ITI1,gva_sector_k,5037.077,Single (Univariate)
ITI2,gva_sector_k,837.9904,Single (Univariate)
ITI3,gva_sector_k,1727.5936,Single (Univariate)
ITI4,gva_sector_k,10010.784,Single (Univariate)
ITZZ,gva_sector_k,0.0,Single (Univariate)
LVZZ,gva_sector_k,0.0,Single (Univariate)
NL11,gva_sector_k,697.26135,Single (Univariate)
NL12,gva_sector_k,1359.3827,Single (Univariate)
NL13,gva_sector_k,753.0494,Single (Univariate)
NL21,gva_sector_k,1429.5404,Single (Univariate)
NL22,gva_sector_k,2822.7446,Single (Univariate)
NL23,gva_sector_k,223.98749,Single (Univariate)
NL32,gva_sector_k,21082.58,Single (Univariate)
NL34,gva_sector_k,282.28363,Single (Univariate)
NL41,gva_sector_k,4942.3354,Single (Univariate)
NL42,gva_sector_k,1386.5615,Single (Univariate)
NLZZ,gva_sector_k,0.0,Single (Univariate)
NO02,gva_sector_k,571.05505,Single (Univariate)
NO06,gva_sector_k,1125.6697,Single (Univariate)
NO07,gva_sector_k,626.33624,Single (Univariate)
NO08,gva_sector_k,9321.708,Single (Univariate)
NO09,gva_sector_k,918.47546,Single (Univariate)
NO0A,gva_sector_k,2969.2542,Single (Univariate)
NO0B,gva_sector_k,1.8158343,Single (Univariate)
NOZZ,gva_sector_k,0.0,Single (Univariate)
PL21,gva_sector_k,1484.4097,Single (Univariate)
PL22,gva_sector_k,2690.2,Single (Univariate)
PL41,gva_sector_k,2151.9944,Single (Univariate)
PL42,gva_sector_k,510.94522,Single (Univariate)
PL43,gva_sector_k,255.26144,Single (Univariate)
PL51,gva_sector_k,1686.6525,Single (Univariate)
PL52,gva_sector_k,211.79565,Single (Univariate)
PL61,gva_sector_k,625.5545,Single (Univariate)
PL62,gva_sector_k,420.128,Single (Univariate)
PL63,gva_sector_k,1260.967,Single (Univariate)
PL71,gva_sector_k,1973.8014,Single (Univariate)
PL72,gva_sector_k,220.03143,Single (Univariate)
PL81,gva_sector_k,716.6316,Single (Univariate)
PL82,gva_sector_k,508.23575,Single (Univariate)
PL84,gva_sector_k,306.10068,Single (Univariate)
PL91,gva_sector_k,10474.826,Single (Univariate)
PL92,gva_sector_k,500.59436,Single (Univariate)
PLZZ,gva_sector_k,0.0,Single (Univariate)
PTZZ,gva_sector_k,0.0,Single (Univariate)
ROZZ,gva_sector_k,0.0,Single (Univariate)
RS11,gva_sector_k,1327.6923,Single (Univariate)
RS12,gva_sector_k,361.23767,Single (Univariate)
RS21,gva_sector_k,149.29115,Single (Univariate)
RS22,gva_sector_k,92.82125,Single (Univariate)
RSZZ,gva_sector_k,0.0,Single (Univariate)
SEZZ,gva_sector_k,0.0,Single (Univariate)
AL01,gva_sector_klmn,303.2008,Single (Univariate)
AL02,gva_sector_klmn,841.68243,Single (Univariate)
AL03,gva_sector_klmn,273.20248,Single (Univariate)
BEZZ,gva_sector_klmn,0.0,Single (Univariate)
CH01,gva_sector_klmn,0.0,Single (Univariate)
CH02,gva_sector_klmn,0.0,Single (Univariate)
CH03,gva_sector_klmn,0.0,Single (Univariate)
CH04,gva_sector_klmn,0.0,Single (Univariate)
CH05,gva_sector_klmn,0.0,Single (Univariate)
CH06,gva_sector_klmn,0.0,Single (Univariate)
CH07,gva_sector_klmn,0.0,Single (Univariate)
DE11,gva_sector_klmn,51131.652,Single (Univariate)
DE12,gva_sector_klmn,32360.39,Single (Univariate)
DE13,gva_sector_klmn,20885.436,Single (Univariate)
DE14,gva_sector_klmn,19043.973,Single (Univariate)
DE21,gva_sector_klmn,92499.31,Single (Univariate)
DE22,gva_sector_klmn,12170.245,Single (Univariate)
DE23,gva_sector_klmn,11628.838,Single (Univariate)
DE24,gva_sector_klmn,11371.777,Single (Univariate)
DE25,gva_sector_klmn,22861.828,Single (Univariate)
DE26,gva_sector_klmn,13502.7295,Single (Univariate)
DE27,gva_sector_klmn,18385.197,Single (Univariate)
DE30,gva_sector_klmn,50363.418,Single (Univariate)
DE40,gva_sector_klmn,18097.25,Single (Univariate)
DE50,gva_sector_klmn,8146.8525,Single (Univariate)
DE60,gva_sector_klmn,41008.34,Single (Univariate)
DE71,gva_sector_klmn,80436.234,Single (Univariate)
DE72,gva_sector_klmn,9767.037,Single (Univariate)
DE73,gva_sector_klmn,11415.344,Single (Univariate)
DE80,gva_sector_klmn,10205.98,Single (Univariate)
DE91,gva_sector_klmn,20132.473,Single (Univariate)
DE92,gva_sector_klmn,22393.457,Single (Univariate)
DE93,gva_sector_klmn,12167.414,Single (Univariate)
DE94,gva_sector_klmn,22316.885,Single (Univariate)
DEA1,gva_sector_klmn,66222.1,Single (Univariate)
DEA2,gva_sector_klmn,55923.53,Single (Univariate)
DEA3,gva_sector_klmn,22986.63,Single (Univariate)
DEA4,gva_sector_klmn,17867.553,Single (Univariate)
DEA5,gva_sector_klmn,29523.97,Single (Univariate)
DEB1,gva_sector_klmn,11892.258,Single (Univariate)
DEB2,gva_sector_klmn,3645.613,Single (Univariate)
DEB3,gva_sector_klmn,23185.684,Single (Univariate)
DEC0,gva_sector_klmn,8404.617,Single (Univariate)
DED2,gva_sector_klmn,11498.725,Single (Univariate)
DED4,gva_sector_klmn,8612.778,Single (Univariate)
DED5,gva_sector_klmn,9100.832,Single (Univariate)
DEE0,gva_sector_klmn,12877.492,Single (Univariate)
DEF0,gva_sector_klmn,23841.803,Single (Univariate)
DEG0,gva_sector_klmn,13331.242,Single (Univariate)
FIZZ,gva_sector_klmn,0.14,Single (Univariate)
FR10,gva_sector_klmn,290784.78,Single (Univariate)
FRB0,gva_sector_klmn,20129.457,Single (Univariate)
FRC1,gva_sector_klmn,12741.526,Single (Univariate)
FRC2,gva_sector_klmn,7516.2197,Single (Univariate)
FRD1,gva_sector_klmn,9882.99,Single (Univariate)
FRD2,gva_sector_klmn,14027.505,Single (Univariate)
FRE1,gva_sector_klmn,34371.58,Single (Univariate)
FRE2,gva_sector_klmn,12318.79,Single (Univariate)
FRF1,gva_sector_klmn,14964.535,Single (Univariate)
FRF2,gva_sector_klmn,9059.024,Single (Univariate)
FRF3,gva_sector_klmn,14089.536,Single (Univariate)
FRG0,gva_sector_klmn,34849.0,Single (Univariate)
FRH0,gva_sector_klmn,27147.342,Single (Univariate)
FRI1,gva_sector_klmn,33812.633,Single (Univariate)
FRI2,gva_sector_klmn,4590.048,Single (Univariate)
FRI3,gva_sector_klmn,13907.365,Single (Univariate)
FRJ1,gva_sector_klmn,28090.32,Single (Univariate)
FRJ2,gva_sector_klmn,28567.373,Single (Univariate)
FRK1,gva_sector_klmn,10650.583,Single (Univariate)
FRK2,gva_sector_klmn,74454.15,Single (Univariate)
FRL0,gva_sector_klmn,52973.97,Single (Univariate)
FRM0,gva_sector_klmn,2257.7993,Single (Univariate)
FRY1,gva_sector_klmn,1975.3162,Single (Univariate)
FRY2,gva_sector_klmn,2116.5835,Single (Univariate)
FRY3,gva_sector_klmn,1278.9174,Single (Univariate)
FRY4,gva_sector_klmn,5332.68,Single (Univariate)
FRY5,gva_sector_klmn,532.62714,Single (Univariate)
FRZZ,gva_sector_klmn,0.0,Single (Univariate)
IE04,gva_sector_klmn,6546.7524,Single (Univariate)
IE05,gva_sector_klmn,19637.363,Single (Univariate)
IE06,gva_sector_klmn,72005.72,Single (Univariate)
LVZZ,gva_sector_klmn,0.0,Single (Univariate)
NL11,gva_sector_klmn,5250.026,Single (Univariate)
NL12,gva_sector_klmn,5772.3633,Single (Univariate)
NL13,gva_sector_klmn,4128.217,Single (Univariate)
NL21,gva_sector_klmn,13273.14,Single (Univariate)
NL22,gva_sector_klmn,21996.719,Single (Univariate)
NL23,gva_sector_klmn,4375.414,Single (Univariate)
NL32,gva_sector_klmn,77013.77,Single (Univariate)
NL34,gva_sector_klmn,2988.982,Single (Univariate)
NL41,gva_sector_klmn,33178.6,Single (Univariate)
NL42,gva_sector_klmn,10957.893,Single (Univariate)
NLZZ,gva_sector_klmn,0.0,Single (Univariate)
NO02,gva_sector_klmn,2539.5957,Single (Univariate)
NO06,gva_sector_klmn,4828.2607,Single (Univariate)
NO07,gva_sector_klmn,3240.276,Single (Univariate)
NO08,gva_sector_klmn,30314.75,Single (Univariate)
NO09,gva_sector_klmn,5146.643,Single (Univariate)
NO0A,gva_sector_klmn,13926.302,Single (Univariate)
NO0B,gva_sector_klmn,18.612234,Single (Univariate)
NOZZ,gva_sector_klmn,0.0,Single (Univariate)
PL21,gva_sector_klmn,10303.007,Single (Univariate)
PL22,gva_sector_klmn,12653.6875,Single (Univariate)
PL41,gva_sector_klmn,10132.067,Single (Univariate)
PL42,gva_sector_klmn,3559.41,Single (Univariate)
PL43,gva_sector_klmn,1686.9983,Single (Univariate)
PL51,gva_sector_klmn,9618.384,Single (Univariate)
PL52,gva_sector_klmn,1640.9865,Single (Univariate)
PL61,gva_sector_klmn,3508.7188,Single (Univariate)
PL62,gva_sector_klmn,2251.233,Single (Univariate)
PL63,gva_sector_klmn,5997.084,Single (Univariate)
PL71,gva_sector_klmn,7214.174,Single (Univariate)
PL72,gva_sector_klmn,1800.4336,Single (Univariate)
PL81,gva_sector_klmn,3614.3354,Single (Univariate)
PL82,gva_sector_klmn,3149.1582,Single (Univariate)
PL84,gva_sector_klmn,1802.4596,Single (Univariate)
PL91,gva_sector_klmn,33847.61,Single (Univariate)
PL92,gva_sector_klmn,3591.2603,Single (Univariate)
PLZZ,gva_sector_klmn,0.0,Single (Univariate)
PTZZ,gva_sector_klmn,0.0,Single (Univariate)
ROZZ,gva_sector_klmn,0.0,Single (Univariate)
RS11,gva_sector_klmn,6411.514,Single (Univariate)
RS12,gva_sector_klmn,2125.5723,Single (Univariate)
